No Satelit    Epoch                 B*               True Anomaly       Ketinggian
41603         2023.64818629740      0.00011133       285.62211620       494.60848028
41603         2023.64872637181      0.00011647       286.22928440       494.50563660
41603         2023.64908642099      0.00011476       286.64476694       494.43535973
41603         2023.64944647016      0.00011776       287.02985383       494.37060766
41603         2023.65052661742      0.00011368       288.28480144       494.16230468
41603         2023.65088666578      0.00011765       288.72020945       494.08856698
41603         2023.65142673827      0.00011882       289.36718092       493.98138322
41603         2023.65178678644      0.00011833       289.71424371       493.92617913
41603         2023.65232685819      0.00012387       290.33406012       493.82471302
41603         2023.65304695359      0.00012518       291.16644842       493.68751874
41603         2023.65412709507      0.00011832       292.37619318       493.49345140
41603         2023.65448714208      0.00011236       292.76046814       493.43284730
41603         2023.65502721181      0.00011852       293.36968772       493.33645135
41603         2023.65592732773      0.00011257       294.39377710       493.17503211
41603         2023.65682744208      0.00011766       295.44220409       493.01157603
41603         2023.65718748732      0.00011802       295.83051730       492.95331451
41603         2023.65772755518      0.00011418       296.46224386       492.85757303
41603         2023.65862766803      0.00010777       297.51147194       492.69990678
41603         2023.65952777956      0.00011000       298.57831920       492.54141459
41603         2023.65988782353      0.00011007       299.00011595       492.48013939
41603         2023.66078793342      0.00010909       300.02851037       492.33200759
41603         2023.66132799915      0.00010853       300.65173931       492.24310453
41603         2023.66222810753      0.00010851       301.68722022       492.09398524
41603         2023.66258815036      0.00010954       302.08910701       492.03704454
41603         2023.66348825751      0.00010706       303.10965031       491.89456664
41603         2023.66420834249      0.00010772       303.87800659       491.78891934
41603         2023.66510844756      0.00010959       304.93315325       491.64376259
41603         2023.66546848953      0.00010890       305.34611459       491.58946201
41603         2023.66600855192      0.00010841       305.95613348       491.50826876
41603         2023.66708867567      0.00011894       307.20024124       491.34307987
41603         2023.66726869611      0.00011776       307.41822941       491.31386981
41603         2023.66798877732      0.00011960       308.24048402       491.21225057
41603         2023.66816879756      0.00011870       308.44139502       491.18795888
41603         2023.66870885792      0.00012205       309.06805941       491.11089686
41603         2023.66996899753      0.00011895       310.54090190       490.93126577
41603         2023.67050905660      0.00012390       311.19592317       490.85188015
41603         2023.67086909227      0.00015926       311.62233509       490.79350351
41603         2023.67140915301      0.00013497       312.20372483       490.73730722
41603         2023.67230924860      0.00014504       313.31665946       490.60118219
41603         2023.67284930548      0.00013848       313.96482054       490.52833879
41603         2023.67338936192      0.00013803       314.59486650       490.45788057
41603         2023.67410943699      0.00012809       315.44681451       490.36684761
41603         2023.67500953003      0.00012127       316.46047433       490.26220971
41603         2023.67554958534      0.00011331       317.09575596       490.19602281
41603         2023.67626965814      0.00011419       317.95006247       490.10814708
41603         2023.67716974836      0.00011348       319.00684910       490.00316835
41603         2023.67806983770      0.00010757       320.03271135       489.90606486
41603         2023.67824985551      0.00010575       320.25038933       489.88408520
41603         2023.67896992573      0.00011461       321.10115744       489.80291502
41603         2023.67968999518      0.00011347       321.94574867       489.72718406
41603         2023.68077009959      0.00011484       323.19584158       489.62144135
41603         2023.68095011677      0.00011541       323.40603913       489.60336104
41603         2023.68149016786      0.00012030       324.06390319       489.54728467
41603         2023.68185020123      0.00012722       324.49492926       489.50959867
41603         2023.68239025118      0.00013100       325.15454943       489.45786023
41603         2023.68329033499      0.00012485       326.23314926       489.37383056
41603         2023.68365036819      0.00011738       326.66801866       489.34343365
41603         2023.68419041718      0.00012519       327.33985027       489.29135275
41603         2023.68455044970      0.00013256       327.77636088       489.26170644
41603         2023.68527051405      0.00013018       328.66055338       489.20009525
41603         2023.68599057951      0.00011935       329.51647334       489.14452382
41603         2023.68653062775      0.00011162       330.17567948       489.09913453
41603         2023.68707067488      0.00012182       330.88698552       489.04465599
41603         2023.68743070578      0.00012036       331.30449064       489.02392354
41603         2023.68797075230      0.00012187       331.95502511       488.98386038
41603         2023.68869081441      0.00011164       332.79124822       488.93879588
41603         2023.68923086008      0.00012494       333.48639537       488.88412834
41603         2023.68977090521      0.00012753       334.14087004       488.84923217
41603         2023.69049096433      0.00013371       334.99177976       488.80817032
41603         2023.69157105403      0.00012199       336.25599393       488.74715746
41603         2023.69193108323      0.00012232       336.69321058       488.72611953
41603         2023.69265114079      0.00012987       337.55064560       488.69172862
41603         2023.69337119759      0.00013571       338.45065140       488.65183254
41603         2023.69427126827      0.00013668       339.56834426       488.59526623
41603         2023.69463129578      0.00014157       340.02280733       488.57573291
41603         2023.69517133682      0.00013898       340.71329234       488.55151196
41603         2023.69607140416      0.00014337       341.83792609       488.51845575
41603         2023.69697147126      0.00013575       342.94970614       488.48844742
41603         2023.69751151058      0.00013645       343.65289430       488.46324293
41603         2023.69787153641      0.00014036       344.10094248       488.44887725
41603         2023.69823156019      0.00016084       344.55423149       488.43559891
41603         2023.69877159808      0.00016336       345.20377378       488.43501039
41603         2023.69967165981      0.00017121       346.28669581       488.41802147
41603         2023.70003168436      0.00015901       346.72570759       488.40670174
41603         2023.70039170866      0.00015516       347.16492048       488.39490036
41603         2023.70111175627      0.00015578       348.09217664       488.37194440
41603         2023.70165179145      0.00015004       348.74244674       488.36235428
41603         2023.70237183786      0.00014639       349.59435792       488.36032953
41603         2023.70291187222      0.00015026       350.25034612       488.35621030
41603         2023.70345190589      0.00015098       350.92948676       488.35248620
41603         2023.70381192844      0.00013885       351.44650098       488.34973950
41603         2023.70453197184      0.00014509       352.35532572       488.34768619
41603         2023.70525201468      0.00015000       353.23937792       488.34837454
41603         2023.70561203663      0.00013392       353.70224924       488.35118604
41603         2023.70615206811      0.00013726       354.39940928       488.34977344
41603         2023.70705211893      0.00013417       355.59402552       488.35783018
41603         2023.70795216953      0.00013828       356.74982347       488.36310688
41603         2023.70831219033      0.00012972       357.22952279       488.36947515
41603         2023.70885221975      0.00013219       357.94139598       488.37260911
41603         2023.70975226756      0.00014118       359.15691639       488.38876072
41603         2023.71101233142      0.00015374         0.78673620       488.41206219
41603         2023.71173236671      0.00016086         1.72824623       488.42156431
41603         2023.71263241233      0.00015574         2.92345220       488.45776432
41603         2023.71335244795      0.00014229         3.84066716       488.48785430
41603         2023.71389247285      0.00014769         4.48099645       488.51292844
41603         2023.71425248967      0.00014537         4.93287795       488.52679152
41603         2023.71479251411      0.00015412         5.63214159       488.54851620
41603         2023.71533253797      0.00016481         6.33019812       488.56872501
41603         2023.71623257600      0.00016470         7.44440717       488.61264037
41603         2023.71713261189      0.00016441         8.61354151       488.65126146
41603         2023.71803264622      0.00017441         9.82313746       488.69571005
41603         2023.71875267392      0.00017112        10.77582505       488.73383991
41603         2023.71947269967      0.00016544        11.75464919       488.77635261
41603         2023.71983271205      0.00016538        12.26870999       488.79930676
41603         2023.72019272468      0.00015391        12.78806995       488.82694401
41603         2023.72073274263      0.00015245        13.53977379       488.85585180
41603         2023.72145276559      0.00015530        14.51533107       488.90379744
41603         2023.72217278825      0.00014418        15.50251739       488.95177399
41603         2023.72253279978      0.00015468        15.97169175       488.96616682
41603         2023.72307281589      0.00014989        16.73336794       489.00284474
41603         2023.72343282616      0.00015003        17.24546726       489.03199573
41603         2023.72415284707      0.00014726        18.21694639       489.08797847
41603         2023.72487286630      0.00015221        19.18290554       489.14081627
41603         2023.72523287573      0.00015380        19.66556289       489.16227603
41603         2023.72577288929      0.00015020        20.42102129       489.21194598
41603         2023.72631290230      0.00015623        21.17136932       489.25890138
41603         2023.72739292797      0.00014183        22.57451913       489.36993415
41603         2023.72757293214      0.00014149        22.80028113       489.38402711
41603         2023.72811294395      0.00015445        23.52858208       489.42621004
41603         2023.72901296255      0.00015968        24.79813068       489.52216625
41603         2023.72991298014      0.00015179        26.02668951       489.61521869
41603         2023.73027298658      0.00015878        26.51935072       489.64796333
41603         2023.73081299586      0.00016471        27.26921606       489.69852672
41603         2023.73135300471      0.00016204        28.05900519       489.75841010
41603         2023.73171301019      0.00016452        28.58610380       489.79663591
41603         2023.73243301784      0.00021770        29.58605359       489.86294837
41603         2023.73279302395      0.00018553        30.08925966       489.90977740
41603         2023.73369303370      0.00019079        31.37623014       490.00594214
41603         2023.73405303707      0.00018565        31.90468234       490.04775587
41603         2023.73441304027      0.00018194        32.41680748       490.08750778
41603         2023.73513304655      0.00017022        33.44670237       490.17516488
41603         2023.73567304921      0.00018199        34.20491519       490.23430685
41603         2023.73621305173      0.00018462        34.93588649       490.29271864
41603         2023.73657305318      0.00018000        35.46957988       490.33911690
41603         2023.73711305479      0.00017508        36.26925423       490.41293092
41603         2023.73801305729      0.00016457        37.51631357       490.52246337
41603         2023.73837305795      0.00016253        37.99807124       490.56688810
41603         2023.73909305797      0.00016522        38.97640438       490.64856017
41603         2023.73999305688      0.00015517        40.24976073       490.76803069
41603         2023.74107305416      0.00015081        41.80960339       490.92334739
41603         2023.74143305285      0.00015183        42.29552203       490.96956480
41603         2023.74179305126      0.00015134        42.82690705       491.02042572
41603         2023.74215304951      0.00014615        43.36906102       491.07551685
41603         2023.74269304636      0.00015335        44.16865032       491.14403497
41603         2023.74395303616      0.00015771        45.96092238       491.32030605
41603         2023.74449303162      0.00016121        46.78243390       491.40840145
41603         2023.74557301984      0.00015753        48.42144876       491.57176402
41603         2023.74575301775      0.00015577        48.69270084       491.59970721
41603         2023.74665300636      0.00014822        49.99123904       491.72911470
41603         2023.74719299874      0.00014952        50.76643642       491.80772167
41603         2023.74845297759      0.00017710        52.65111773       491.99868536
41603         2023.74935296159      0.00016072        53.91931082       492.13357225
41603         2023.74953295825      0.00015917        54.16218540       492.15966756
41603         2023.75007294734      0.00016775        54.94233643       492.23887638
41603         2023.75025294370      0.00016774        55.21112550       492.26800022
41603         2023.75097292825      0.00016861        56.24883934       492.37977945
41603         2023.75187290767      0.00017254        57.58521052       492.52974070
41603         2023.75295288047      0.00018234        59.17923181       492.70576240
41603         2023.75385285630      0.00017494        60.52509799       492.86009586
41603         2023.75475283085      0.00017420        61.81883466       493.00561108
41603         2023.75511282011      0.00017712        62.33167179       493.06332275
41603         2023.75565280345      0.00017806        63.21592148       493.16345314
41603         2023.75601279195      0.00018208        63.75031489       493.22182294
41603         2023.75673276800      0.00018859        64.81840947       493.34093834
41603         2023.75727274921      0.00019633        65.64873285       493.43522160
41603         2023.75781272929      0.00021441        66.41345874       493.51781642
41603         2023.75817271564      0.00021973        66.99022793       493.58212263
41603         2023.75871269460      0.00022166        67.91845029       493.68739186
41603         2023.75907268041      0.00022499        68.46885105       493.75167570
41603         2023.75979265003      0.00024205        69.47056884       493.86189683
41603         2023.76051261858      0.00023888        70.54340172       493.98355667
41603         2023.76105259408      0.00022735        71.40533061       494.08618023
41603         2023.76141257781      0.00021477        71.92383637       494.14778192
41603         2023.76195255241      0.00020569        72.74327034       494.24417221
41603         2023.76267251838      0.00020745        73.82165602       494.36890613
41603         2023.76321249142      0.00020768        74.57818649       494.45736050
41603         2023.76375246411      0.00020702        75.38198766       494.55195893
41603         2023.76411244559      0.00020293        75.96092734       494.62130242
41603         2023.76447242660      0.00020460        76.52243479       494.68798043
41603         2023.76555236885      0.00019261        78.13640058       494.88304073
41603         2023.76591234904      0.00019428        78.65905749       494.94519903
41603         2023.76645231874      0.00019796        79.45811346       495.04045625
41603         2023.76681229830      0.00019505        80.05459455       495.11263191
41603         2023.76735226685      0.00020139        80.87633959       495.21001014
41603         2023.76825221271      0.00020308        82.27856419       495.37810229
41603         2023.76861219047      0.00020661        82.84229713       495.44475624
41603         2023.76915215671      0.00021019        83.63564196       495.53888220
41603         2023.76951213381      0.00020902        84.20052680       495.60636871
41603         2023.77005209860      0.00021632        85.03053908       495.70423221
41603         2023.77077205123      0.00021181        86.09752744       495.83285577
41603         2023.77149200216      0.00020850        87.16823138       495.96081322
41603         2023.77203196474      0.00020908        88.01562827       496.06279933
41603         2023.77239193901      0.00021513        88.53943439       496.12425410
41603         2023.77293190022      0.00021399        89.34410171       496.22070967
41603         2023.77383183425      0.00020531        90.70513402       496.38524786
41603         2023.77419180677      0.00020879        91.23377843       496.44691427
41603         2023.77473176592      0.00019824        92.08820440       496.55114490
41603         2023.77509173879      0.00019816        92.62690711       496.61766203
41603         2023.77563169688      0.00020373        93.44098262       496.71480578
41603         2023.77653162619      0.00019104        94.80548516       496.88020802
41603         2023.77689159718      0.00019528        95.32664271       496.94153255
41603         2023.77743155310      0.00020158        96.13562963       497.03801104
41603         2023.77851146318      0.00020343        97.85681018       497.24492264
41603         2023.77923140233      0.00020629        98.93438923       497.37362698
41603         2023.77977135564      0.00020777        99.74731040       497.46994500
41603         2023.78013132403      0.00021103       100.27488418       497.53267898
41603         2023.78049129238      0.00020723       100.91982327       497.61159766
41603         2023.78121122795      0.00020082       102.00395665       497.74221226
41603         2023.78229112847      0.00022283       103.63192443       497.93129213
41603         2023.78247111173      0.00022183       103.86020924       497.95796761
41603         2023.78319104326      0.00022588       105.00644601       498.09488398
41603         2023.78337102600      0.00022593       105.27983821       498.12733863
41603         2023.78409095666      0.00021774       106.44701368       498.26598479
41603         2023.78463090378      0.00021044       107.18221518       498.35210216
41603         2023.78517085000      0.00020496       107.94672134       498.44247158
41603         2023.78589077778      0.00019545       109.02427629       498.57137131
41603         2023.78607075956      0.00019564       109.30592186       498.60469977
41603         2023.78679068597      0.00018500       110.37064562       498.72960002
41603         2023.78769059288      0.00017423       111.71239923       498.88546667
41603         2023.78787057405      0.00017403       111.97128217       498.91446393
41603         2023.78859049836      0.00016571       113.04831453       499.04028320
41603         2023.78877047926      0.00016780       113.35711665       499.07668598
41603         2023.78949040247      0.00016311       114.40476875       499.19620203
41603         2023.78985036386      0.00016484       114.94830205       499.25749442
41603         2023.79039030581      0.00015625       115.76752043       499.35212809
41603         2023.79057028625      0.00015819       116.03913437       499.38111779
41603         2023.79111022690      0.00016402       116.84698377       499.47299939
41603         2023.79147018715      0.00016992       117.44101240       499.54133984
41603         2023.79309000633      0.00017366       119.84096259       499.80926241
41603         2023.79326998592      0.00017217       120.10891315       499.83937767
41603         2023.79416988326      0.00016942       121.43843702       499.99222964
41603         2023.79506977921      0.00015104       122.65711935       500.12847596
41603         2023.79596967370      0.00016066       123.98395598       500.27282635
41603         2023.79686956608      0.00017816       125.30108926       500.41631493
41603         2023.79704954425      0.00018318       125.56651892       500.44493405
41603         2023.79776945751      0.00016836       126.62555964       500.56254144
41603         2023.79866934745      0.00017698       127.93420691       500.69892931
41603         2023.79884932529      0.00017474       128.16959800       500.72245040
41603         2023.79956923589      0.00017694       129.20268063       500.82721608
41603         2023.80046912296      0.00015638       130.54505824       500.96686708
41603         2023.80136900852      0.00017068       131.93087243       501.10708200
41603         2023.80154898562      0.00016855       132.22225074       501.13510656
41603         2023.80226889321      0.00016669       133.24623668       501.23609405
41603         2023.80244886989      0.00016474       133.53177047       501.26590602
41603         2023.80298879945      0.00017437       134.31911378       501.33810234
41603         2023.80406865699      0.00014998       135.93377322       501.50139241
41603         2023.80424863310      0.00015034       136.19806724       501.52530093
41603         2023.80478856115      0.00015254       136.96743793       501.59847697
41603         2023.80532848811      0.00015286       137.71941839       501.66844912
41603         2023.80604839030      0.00014244       138.76306953       501.76905601
41603         2023.80694826608      0.00014779       140.06909579       501.89107817
41603         2023.80712824112      0.00015092       140.30071299       501.91026392
41603         2023.80784814003      0.00017687       141.29763787       502.00257898
41603         2023.80802811468      0.00017491       141.56043438       502.02736015
41603         2023.80874801266      0.00017172       142.55767948       502.12076601
41603         2023.80946791022      0.00015199       143.55308781       502.21421422
41603         2023.81054775419      0.00015322       145.05058856       502.34293358
41603         2023.81072772803      0.00015250       145.30776312       502.36586507
41603         2023.81144762340      0.00013509       146.31170376       502.45035766
41603         2023.81234749263      0.00013890       147.57006559       502.55291779
41603         2023.81252746605      0.00013782       147.81112081       502.57085989
41603         2023.81540703466      0.00013213       151.88478057       502.89359670
41603         2023.81630689693      0.00013858       153.15535941       502.98585193
41603         2023.81684681356      0.00014609       153.86847133       503.03418683
41603         2023.81792664625      0.00014150       155.37130940       503.13824906
41603         2023.81810661822      0.00014146       155.62581190       503.15676452
41603         2023.81900647729      0.00015497       156.89232355       503.24716126
41603         2023.81972636293      0.00016581       157.86615293       503.30877302
41603         2023.82062621921      0.00014718       159.10764471       503.39649873
41603         2023.82152607353      0.00015319       160.28530742       503.47005298
41603         2023.82170604416      0.00015147       160.52641329       503.48639360
41603         2023.82206598553      0.00014637       161.00539346       503.51335781
41603         2023.82332577836      0.00015094       162.69728570       503.60859399
41603         2023.82422562811      0.00015966       163.93907293       503.66922558
41603         2023.82440559800      0.00015819       164.18544110       503.68347399
41603         2023.82494550710      0.00015752       164.92819818       503.71800983
41603         2023.82602532411      0.00016851       166.42129224       503.79021666
41603         2023.82620529332      0.00016926       166.67640748       503.79830399
41603         2023.82674520063      0.00017436       167.40885472       503.82886168
41603         2023.82710513852      0.00017587       167.89566761       503.85324592
41603         2023.82782501321      0.00018123       168.87873206       503.89311327
41603         2023.82872485638      0.00016906       170.10414523       503.95252186
41603         2023.82962469685      0.00018463       171.27214027       503.99415093
41603         2023.82980466485      0.00018416       171.50898980       504.00318980
41603         2023.83052453619      0.00016422       172.44759508       504.03905171
41603         2023.83160434164      0.00015650       173.85348282       504.08847343
41603         2023.83232421047      0.00015794       174.74985892       504.12139583
41603         2023.83268414447      0.00015303       175.19489448       504.13470990
41603         2023.83322404515      0.00015330       175.87097117       504.15351537
41603         2023.83430384521      0.00013743       177.24963648       504.18979372
41603         2023.83448381175      0.00013666       177.48296738       504.19284185
41603         2023.83520367693      0.00013794       178.41609126       504.21224569
41603         2023.83538364321      0.00013729       178.65211342       504.21657996
41603         2023.83592354159      0.00013219       179.33673350       504.22953649
41603         2023.83700333699      0.00013794       180.77358784       504.25100881
41603         2023.83718330268      0.00013760       181.01249715       504.24976965
41603         2023.83790316501      0.00013835       181.93161726       504.25603962
41603         2023.83808313052      0.00013817       182.16114574       504.25898707
41603         2023.83880299181      0.00013651       183.12633957       504.26514988
41603         2023.83952285244      0.00014127       184.06917335       504.27539131
41603         2023.83988278211      0.00015541       184.55445714       504.27286508
41603         2023.84060264132      0.00015338       185.47623173       504.27865203
41603         2023.84078260600      0.00015532       185.70056337       504.28008120
41603         2023.84168242822      0.00015709       186.85584695       504.27539674
41603         2023.84222232085      0.00016266       187.56214281       504.27814400
41603         2023.84258224901      0.00016569       188.02057368       504.27711971
41603         2023.84348206707      0.00018810       189.09074606       504.26504454
41603         2023.84366203068      0.00018596       189.31726299       504.26505787
41603         2023.84438188373      0.00020444       190.20449287       504.25279092
41603         2023.84510173559      0.00020683       191.08601720       504.24546776
41603         2023.84546166088      0.00019040       191.53887098       504.23623945
41603         2023.84600154863      0.00019425       192.22677508       504.23214224
41603         2023.84636147085      0.00030319       192.68442866       504.19777324
41603         2023.84690135548      0.00030574       193.35771148       504.17773155
41603         2023.84780116277      0.00028500       194.61149037       504.14845151
41603         2023.84816108499      0.00027647       195.05545872       504.13435467
41603         2023.84870096690      0.00026897       195.73462471       504.11190284
41603         2023.84906088907      0.00022516       196.18595676       504.10469619
41603         2023.84978073033      0.00024715       196.98273087       504.07177667
41603         2023.85050056962      0.00023466       197.89407708       504.04197247
41603         2023.85086048953      0.00019968       198.33474598       504.02994832
41603         2023.85158032797      0.00020008       199.25029771       503.99487879
41603         2023.85248012414      0.00020513       200.35063034       503.95692432
41603         2023.85337991868      0.00019110       201.43791951       503.91417366
41603         2023.85355987718      0.00018990       201.67233439       503.90147191
41603         2023.85427971137      0.00018519       202.54444455       503.85561558
41603         2023.85463962822      0.00018624       202.98026853       503.82944717
41603         2023.85517950274      0.00018606       203.62561476       503.79864446
41603         2023.85607929192      0.00018235       204.69516983       503.74601928
41603         2023.85643920745      0.00017403       205.14116936       503.71940805
41603         2023.85661916504      0.00017396       205.34475144       503.70853566
41603         2023.85697908022      0.00016949       205.75621132       503.68619523
41603         2023.85733899512      0.00016594       206.17266087       503.66257569
41603         2023.85787886666      0.00016803       206.79799955       503.62347247
41603         2023.85877865197      0.00016790       207.86603787       503.55603441
41603         2023.85913856532      0.00016381       208.30552108       503.53044145
41603         2023.85967843526      0.00016484       208.96441919       503.48335114
41603         2023.86003834830      0.00014051       209.38036752       503.46128750
41603         2023.86057821753      0.00014000       210.01989737       503.41647532
41603         2023.86165795537      0.00014648       211.34333779       503.32251729
41603         2023.86183791233      0.00015625       211.57622100       503.30032483
41603         2023.86255773595      0.00015368       212.45692263       503.23055339
41603         2023.86273769156      0.00013089       212.66317262       503.22434626
41603         2023.86345751452      0.00012531       213.53605059       503.15883509
41603         2023.86417733732      0.00013594       214.37582283       503.09973640
41603         2023.86453724718      0.00014949       214.82298345       503.05745339
41603         2023.86525706795      0.00014667       215.69923663       502.98167622
41603         2023.86543702364      0.00013289       215.91331632       502.96799128
41603         2023.86615684326      0.00013927       216.76162138       502.89327464
41603         2023.86705661696      0.00015636       217.84052320       502.80853335
41603         2023.86723657197      0.00014588       218.05601425       502.79164840
41603         2023.86795638932      0.00014099       218.90075429       502.69915008
41603         2023.86813634422      0.00014585       219.10309155       502.68735829
41603         2023.86885616090      0.00014346       219.92440639       502.60917751
41603         2023.86975593101      0.00012540       220.98759923       502.50131043
41603         2023.86993588485      0.00012856       221.20573020       502.47767694
41603         2023.87065569984      0.00013201       222.03799453       502.39177347
41603         2023.87101560630      0.00013273       222.44370025       502.34920666
41603         2023.87155546677      0.00012850       223.07595072       502.28124200
41603         2023.87245523381      0.00012398       224.13346147       502.17598756
41603         2023.87281513986      0.00012640       224.57604887       502.12480462
41603         2023.87335499888      0.00012319       225.21216291       502.05681776
41603         2023.87371490482      0.00012114       225.64144837       502.00939274
41603         2023.87425476310      0.00012480       226.25504756       501.94044587
41603         2023.87533447932      0.00011024       227.52075488       501.80197777
41603         2023.87551443181      0.00010578       227.73607959       501.77977384
41603         2023.87623424145      0.00010742       228.59464971       501.67776203
41603         2023.87641419359      0.00010688       228.79843612       501.65335380
41603         2023.87713400236      0.00010793       229.63486494       501.55259900
41603         2023.87803376334      0.00010336       230.65778171       501.43227288
41603         2023.87821371553      0.00009886       230.86326897       501.40854065
41603         2023.87893352332      0.00009826       231.69428729       501.30412699
41603         2023.87929342649      0.00009641       232.10271708       501.25213962
41603         2023.87983328159      0.00009454       232.72582728       501.17353015
41603         2023.88091299197      0.00009523       233.97762335       501.01103046
41603         2023.88163279740      0.00009549       234.79787473       500.90126873
41603         2023.88199270164      0.00009020       235.25032498       500.82206179
41603         2023.88253255345      0.00008161       235.79750277       500.76997267
41603         2023.88343231005      0.00009976       236.92331261       500.59197630
41603         2023.88379221115      0.00009620       237.27642992       500.56215638
41603         2023.88433206389      0.00009621       237.90620147       500.47385135
41603         2023.88469196540      0.00008265       238.31193520       500.41968727
41603         2023.88523181764      0.00008306       238.91645831       500.33397423
41603         2023.88595162005      0.00009369       239.73267746       500.21800538
41603         2023.88649147137      0.00009910       240.35970214       500.12607420
41603         2023.88703132247      0.00010013       240.99052714       500.03447965
41603         2023.88739122249      0.00009453       241.39058649       499.97765577
41603         2023.88811102293      0.00009442       242.22196392       499.85418973
41603         2023.88883082301      0.00010451       243.02126724       499.73689271
41603         2023.88919072164      0.00012210       243.43705896       499.67044566
41603         2023.88973057058      0.00012370       244.06190986       499.57470175
41603         2023.89009046934      0.00013861       244.48238619       499.50560442
41603         2023.89081026647      0.00013800       245.32314780       499.37583342
41603         2023.89171001225      0.00015981       246.31046833       499.22767438
41603         2023.89206990912      0.00017424       246.73606868       499.15635538
41603         2023.89260975518      0.00016887       247.34588662       499.05848050
41603         2023.89278970414      0.00017514       247.55319400       499.02314116
41603         2023.89350949685      0.00018347       248.37732147       498.88572789
41603         2023.89440923605      0.00017220       249.36989398       498.72440528
41603         2023.89476913148      0.00016591       249.78751799       498.65689900
41603         2023.89548892137      0.00016381       250.60693394       498.51970768
41603         2023.89566886863      0.00015846       250.79532562       498.48909820
41603         2023.89620871027      0.00015635       251.42203077       498.38411168
41603         2023.89710844515      0.00015779       252.44958874       498.21177475
41603         2023.89746833841      0.00016282       252.87621982       498.14002501
41603         2023.89800817858      0.00016323       253.50448505       498.03579752
41603         2023.89836807096      0.00016515       253.88075301       497.97057689
41603         2023.89890790956      0.00016485       254.49676751       497.86605237
41603         2023.90016753066      0.00020013       255.89694331       497.62280176
41603         2023.90106725531      0.00025748       256.95430557       497.42937562
41603         2023.90160709016      0.00027597       257.52385909       497.32908757
41603         2023.90268676093      0.00020326       258.71973695       497.13184615
41603         2023.90286670521      0.00019436       258.92512393       497.09641516
41603         2023.90358648244      0.00019439       259.71883735       496.95754709
41603         2023.90376642614      0.00017829       259.92340082       496.92306655
41603         2023.90448620148      0.00017617       260.76033603       496.77345127
41603         2023.90538591868      0.00017012       261.74708764       496.59823724
41603         2023.90574580441      0.00018634       262.13915452       496.52436299
41603         2023.90628563348      0.00018666       262.72347052       496.41955585
41603         2023.90664551860      0.00018758       263.12225415       496.34684491
41603         2023.90718534627      0.00018661       263.73009144       496.23735503
41603         2023.90808505756      0.00018632       264.72307502       496.05811375
41603         2023.90844494148      0.00018739       265.11794212       495.98648785
41603         2023.90916470907      0.00018811       265.92952938       495.84105151
41603         2023.90988447477      0.00018521       266.74517157       495.69377960
41603         2023.91096412290      0.00018029       267.99805399       495.46953885
41603         2023.91114406359      0.00019262       268.21160010       495.42883478
41603         2023.91186382666      0.00020085       269.03064627       495.28036145
41603         2023.91276352855      0.00018237       270.02164566       495.10382828
41603         2023.91366323041      0.00020656       270.99177006       494.92597085
41603         2023.91456292975      0.00022283       272.03790660       494.73589895
41603         2023.91546262658      0.00018616       273.06003985       494.55713654
41603         2023.91636232219      0.00021971       274.02141272       494.37859111
41603         2023.91726201452      0.00021526       275.06645558       494.19145881
41603         2023.91762189118      0.00022813       275.44381261       494.12198472
41603         2023.91780182932      0.00022744       275.64930423       494.08495456
41603         2023.91906138964      0.00033332       276.97035739       493.82825059
41603         2023.91942126671      0.00019807       277.38293091       493.77404809
41603         2023.91996107797      0.00019406       278.00805125       493.66256861
41603         2023.92032095134      0.00017503       278.39763374       493.59477194
41603         2023.92086076159      0.00016391       279.03577953       493.48226312
41603         2023.92194038093      0.00018051       280.27126725       493.26463691
41603         2023.92212031707      0.00017159       280.47165930       493.23013077
41603         2023.92284006164      0.00016887       281.29094704       493.08665860
41603         2023.92373974118      0.00013983       282.29940396       492.91461782
41603         2023.92463942192      0.00015329       283.30969973       492.74167734
41603         2023.92481935674      0.00015704       283.51424641       492.70449236
41603         2023.92553909816      0.00015536       284.37699588       492.55486339
41603         2023.92571903351      0.00014290       284.56956662       492.52470200
41603         2023.92643877373      0.00014447       285.36962296       492.38771316
41603         2023.92733844860      0.00014282       286.34794074       492.22200262
41603         2023.92751838282      0.00013874       286.56244696       492.18612852
41603         2023.92823812137      0.00013822       287.41672418       492.04301973
41603         2023.92859799049      0.00013721       287.81945872       491.97713943
41603         2023.92913779348      0.00013345       288.40597571       491.88059968
41603         2023.93003746447      0.00012536       289.38622736       491.72359417
41603         2023.93039733260      0.00011453       289.78409234       491.66136213
41603         2023.93093713477      0.00011343       290.42077782       491.55861509
41603         2023.93129700249      0.00011315       290.82005164       491.49405369
41603         2023.93183680373      0.00011022       291.44139326       491.39511791
41603         2023.93273647236      0.00009823       292.43530390       491.24033208
41603         2023.93309633899      0.00010116       292.85080927       491.17369585
41603         2023.93363613923      0.00010205       293.48628990       491.07389736
41603         2023.93453580542      0.00009528       294.52404983       490.91383699
41603         2023.93561540425      0.00009027       295.71773504       490.73094532
41603         2023.93579533688      0.00009416       295.92239667       490.69813496
41603         2023.93651506830      0.00009295       296.74234474       490.57445336
41603         2023.93669500104      0.00009220       296.94584440       490.54425526
41603         2023.93741473175      0.00008941       297.74290700       490.42578471
41603         2023.93831439488      0.00008763       298.73838250       490.27937915
41603         2023.93849432701      0.00008757       298.95149140       490.24757834
